X,Y,project_id,orig_id,title,author,consultant,client,year,item_link,doc_type,notes,aol_qualit,contributo,site locat,county,lga,exportaddr,veriaddres,loc_conf,source
150.8120847,-34.06950316,"456","4270","Conservation management plan: 288 - 294 Queen Street, Campbelltown",Orwell & Peter Phillips.,Orwell & Peter Phillips.,NSW Department of Planning,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4270,historic sites,"2 v,",not searched,The Author,not searched,not searched,not searched,"288-294 QUEEN STREET, CAMPBELLTOWN, NSW","288 QUEEN STREET CAMPBELLTOWN, NSW 2560, AUSTRALIA",Great,NSW-HeritageLibrary
151.2038633,-33.8744224,"457","4271","Archaeological assessment: 289-295 Sussex Street, Sydney City NSW",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4271,archaeological,"1 v,",not searched,The Authors,not searched,not searched,not searched,"289-295 SUSSEX STREET, SYDNEY, NSW","289/295 Sussex St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2038633,-33.8744224,"458","4272","Excavation permit application: 289-295 Sussex Street, Sydney City NSW",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4272,historic sites,"1 v,",not searched,The Authors,not searched,not searched,not searched,"289-295 SUSSEX STREET, SYDNEY, NSW","289/295 Sussex St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2095718,-33.8818739,"459","4368","Archaeological assessment: 16 - 20 Albion Street, Surry Hills for Meriton Apartments Pty Ltd",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4368,archaeology,"1 v,",not searched,The Authors,not searched,not searched,not searched,"16-20 ALBION STREET, SURRY HILLS, NSW","20/16 Albion St, Surry Hills NSW 2010, Australia",Great,NSW-HeritageLibrary
151.2095718,-33.8818739,"460","4369","Excavation permit application: 16 - 20 Albion Street, Surry Hills for Meriton Apartments Pty Ltd",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4369,archaeology,"1 v,",not searched,The Authors,not searched,not searched,not searched,"16-20 ALBION STREET, SURRY HILLS, NSW","20/16 Albion St, Surry Hills NSW 2010, Australia",Great,NSW-HeritageLibrary
151.1791204,-33.91320509,"461","4402","Recording of sub-surface archaeological remains former go-gas service station, 140 Princes Highway, St Peters, NSW",HLA-Envirosciences Pty Limited.,HLA-Envirosciences Pty Limited.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4402,archaeology,"1 v. : maps,",not searched,The Author,not searched,not searched,not searched,"140 PRINCES HIGHWAY, ST PETERS, NSW","140 PRINCES HIGHWAY ST PETERS, NSW 2044, AUSTRALIA",Great,NSW-HeritageLibrary
151.1971862,-33.8702026,"462","4455","1-9 Pyrmont Bridge Road, Pyrmont: archaeological research design",Godden Mackay Pty Ltd.,Godden Mackay Pty Ltd.,Capitol Apartments Pty Ltd,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4455,archaeological,1 v. : ill. : maps.,not searched,The Author,not searched,not searched,not searched,"1-9 PYRMONT BRIDGE, PYRMONT, NSW","1/9 Pyrmont Bridge Rd, Pyrmont NSW 2009, Australia",Great,NSW-HeritageLibrary
150.6036946,-33.73268428,"463","4464","Assessment report: quarry site 206 Great Western Highway, Warrimoo, NSW: addendum",Siobhan Lavelle,Siobhan Lavelle,Roads and Traffic Authority.,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4464,historic sites,6 leaves : ills.,not searched,The Author,not searched,not searched,not searched,"206 GREAT WESTERN HIGHWAY, WARRIMOO, NSW","206 GREAT WESTERN HIGHWAY WARRIMOO, NSW 2774, AUSTRALIA",Great,NSW-HeritageLibrary
152.91316,-31.42852243,"464","4509","Historical and archaeological assessment of Port Macquarie town centre masterplan: construction package 1B, Clarence Street, Port Macquarie, NSW",Edward Higginbotham & Associates pty Ltd.,Edward Higginbotham & Associates pty Ltd.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4509,archaeological,34 leaves : col. ills.,not searched,The Author,not searched,not searched,not searched,"1B CLARENCE STREET, PORT MACQUARIE, NSW","1 CLARENCE STREET PORT MACQUARIE, NSW 2444, AUSTRALIA",Great,NSW-HeritageLibrary
151.1956993,-33.8733041,"465","4510","Report on archaeological monitoring for 247-261 Harris Street, Pyrmont",HLA-Envirosciences Pty Limited.,HLA-Envirosciences Pty Limited.,Concrete Constructions (NSW) Pty Limited,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4510,archaeology,15 leaves : maps.,not searched,The author,not searched,not searched,not searched,"247-261 HARRIS STREET, PYRMONT, NSW","247/261 Harris St, Pyrmont NSW 2009, Australia",Great,NSW-HeritageLibrary
151.1968606,-33.8798469,"466","4607","Industrial archaeological assessment: Farmers & Graziers woolstore no. 1: 373 - 428 Wattle Street, Ultimo",Carl Doring in association with Schwager Brooks and Partners Pty Ltd.,Carl Doring in association with Schwager Brooks and Partners Pty Ltd.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4607,archaeological,"Contains inventory sheets of equipment, 1 v. : ills.",not searched,Schwager Brooks,not searched,not searched,not searched,"373-428 WATTLE STREET, ULTIMO, NSW","373/428 Wattle St, Ultimo NSW 2007, Australia",Great,NSW-HeritageLibrary
151.2074663,-33.8792664,"467","4628","Archaeological assessment: 430 - 450 Pitt Street, Sydney",Casey & Lowe Associates.,Casey & Lowe Associates.,Metro D Architects Pty Ltd,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4628,archaeology,"1 v,",not searched,The Author,not searched,not searched,not searched,"430-450 PITT STREET, SYDNEY, NSW","450/430 Pitt St, Haymarket NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2035802,-33.8621321,"468","4629","155 - 157 Kent Street, Sydney Dumbarton Castle Hotel: archaeological assessment",Godden Mackay Pty Ltd.,Godden Mackay Pty Ltd.,Tacutu Holdings Pty Ltd,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4629,archaeology,"A photocopy, 1 v.",not searched,The Author,not searched,not searched,not searched,"155-157 KENT STREET, SYDNEY, NSW","155-157 Kent St, Millers Point NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2035802,-33.8621321,"469","4630","Excavation permit application: 155 - 157 Kent Street, Sydney Dumbarton Castle Hotel",Casey & Lowe Associates.,Casey & Lowe Associates.,Lynsolo Pty Ltd,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4630,archaeology,"1 v,",not searched,The Author,not searched,not searched,not searched,"155-157 KENT STREET, SYDNEY, NSW","155-157 Kent St, Millers Point NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2035802,-33.8621321,"470","4636","Report containing a conservation plan with respect to proposed development of Dumbarton Castle Hotel at 155 - 157 Kent Street, Sydney",Trevor Howells.,Trevor Howells.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4636,archaeology,"A photocopy, 1 v.",not searched,The Author,not searched,not searched,not searched,"155-157 KENT STREET, SYDNEY, NSW","155-157 Kent St, Millers Point NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2066994,-33.85751664,"471","4683","Excavation report: Darling House, 8-12 Trinity Ave, Millers Point. Volume 1",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4683,archaeology,"3 v. : ill,",not searched,The Author,not searched,not searched,not searched,"8-12 TRINITY AVE, MILLERS POINT, NSW","8-12 TRINITY AVENUE DAWES POINT, NSW 2000, AUSTRALIA",Great,NSW-HeritageLibrary
151.2066994,-33.85751664,"472","4684","Excavation report: Darling House, 8-12 Trinity Ave, Millers Point. Volume 2",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4684,archaeology,"3 v. : ill,",not searched,The Author,not searched,not searched,not searched,"8-12 TRINITY AVE, MILLERS POINT, NSW","8-12 TRINITY AVENUE DAWES POINT, NSW 2000, AUSTRALIA",Great,NSW-HeritageLibrary
151.2066994,-33.85751664,"473","4685","Excavation report: Darling House, 8-12 Trinity Ave, Millers Point. Volume 3",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4685,archaeology,"3 v. : ill,",not searched,The Author,not searched,not searched,not searched,"8-12 TRINITY AVE, MILLERS POINT, NSW","8-12 TRINITY AVENUE DAWES POINT, NSW 2000, AUSTRALIA",Great,NSW-HeritageLibrary
151.2085676,-33.863369,"474","4741","Archaeological assessment of 16 - 30 Bridge Street, Sydney, NSW",Edward Higginbotham & Associates Pty Ltd.,Edward Higginbotham & Associates Pty Ltd.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4741,archaeology,25 p. : maps.,not searched,The Author,not searched,not searched,not searched,"16-30 BRIDGE STREET, SYDNEY, NSW","30/16 Bridge St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.7366681,-29.73955136,"475","4762","Archaeological assessment: 179 bourke Street, Glen Innes, New South Wales: a report to Glen Innes Council",Anne Lloyd-Zantiotis.,Anne Lloyd-Zantiotis.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4762,archaeological,"32 p. : ill,",not searched,The Author,not searched,not searched,not searched,"179 BOURKE STREET, GLEN INNES, NSW","177-179 BOURKE STREET GLEN INNES, NSW 2370, AUSTRALIA",Great,NSW-HeritageLibrary
151.2101175,-33.87875099,"476","4766","Historical and archaeological assessment of the Southern Cross Tower, 35 - 45 Wentworth Avenue, Sydney, NSW",Edward Higginbotham & Associates Pty Ltd.,Edward Higginbotham & Associates Pty Ltd.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4766,archaeological,33 leaves : col. ill.,not searched,The Author,not searched,not searched,not searched,"35-45 WENTWORTH AVENUE, SYDNEY, NSW","35-45 WENTWORTH AVENUE SYDNEY, NSW 2000, AUSTRALIA",Great,NSW-HeritageLibrary
152.9094703,-31.43975961,"477","4775","Historical and archaeological assessment of Coolenberg, 60 Lake Road, Port Macquarie, NSW",Edward Higginbotham & Associates.,Edward Higginbotham & Associates.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4775,archaeology,"1 v. : ills,",not searched,The Author,not searched,not searched,not searched,"60 LAKE ROAD, PORT MACQUARIE, NSW","60 LAKE ROAD PORT MACQUARIE, NSW 2444, AUSTRALIA",Great,NSW-HeritageLibrary
151.2001687,-33.87970054,"478","4777","Excavation permit application: 13 - 43 Systrum Street and 82 Mary Ann Street, Ultimo",Casey & Lowe Associates.,Casey & Lowe Associates.,Austin Australia Pty Ltd on behalf of Cooney Holdings,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4777,archaeology,"1 v. : maps,",not searched,The Author,not searched,not searched,not searched,"13-43 SYSTRUM STREET, ULTIMO, NSW","13-17 SYSTRUM STREET ULTIMO, NSW 2007, AUSTRALIA",Great,NSW-HeritageLibrary
151.2073685,-33.8690531,"479","4779","Proposed redevelopment of 400 George Street, Sydney: geotechnical investigation",Coffey Partners International Pty Ltd.,Coffey Partners International Pty Ltd.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4779,historic sites,"The subject site is the former Coles premises bounded by George, King and Pitt Streets, Sydney.",not searched,The Author,not searched,not searched,not searched,"400 GEORGE STREET, SYDNEY, NSW","400 George St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2073685,-33.8690531,"480","4780",Information to accompany application under section 139: 400 George Street [Sydney],Damaris Bairstow.,Damaris Bairstow.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4780,historic sites,"The subject site is the former Coles premises bounded by George, King and Pitt Streets, Sydney.",not searched,The Author,not searched,not searched,not searched,"400 GEORGE STREET, SYDNEY, NSW","400 George St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.0062237,-33.80593198,"481","4782","Application for an excavation permit: 456 Church Street, Parramatta, NSW",Wendy Thorp.,Wendy Thorp.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4782,archaeology,"29 p,",not searched,The author,not searched,not searched,not searched,"456 CHURCH STREET, PARRAMATTA, NSW","456 CHURCH STREET PARRAMATTA, NSW 2150, AUSTRALIA",Great,NSW-HeritageLibrary
151.0042441,-33.81415075,"482","4783","Report on the archaeological test excavation programme & monitoring for the proposed Office Works Superstore, 41 - 53 George Street, Parramatta",Archaeological Management & Consulting Group Pty Ltd.,Archaeological Management & Consulting Group Pty Ltd.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4783,archaeology,"28 p,",not searched,The author,not searched,not searched,not searched,"41-53 GEORGE STREET, PARRAMATTA, NSW","41-59 GEORGE STREET PARRAMATTA, NSW 2150, AUSTRALIA",Great,NSW-HeritageLibrary
151.1971862,-33.8702026,"483","4784","1-9 Pyrmont Bridge Road, Pyrmont: archaeological monitoring report",Godden Mackay Pty Ltd.,Godden Mackay Pty Ltd.,Capitol Apartments Pty Ltd,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4784,archaeological,1 v. : ill. : maps.,not searched,The Author,not searched,not searched,not searched,"1-9 PYRMONT BRIDGE, PYRMONT, NSW","1/9 Pyrmont Bridge Rd, Pyrmont NSW 2009, Australia",Great,NSW-HeritageLibrary
152.9076372,-31.42952169,"484","4800",Archaeological assessment: 62 Clarence Street Port Macquarie,Suters Architects Snell Pty Limited.,Suters Architects Snell Pty Limited.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4800,archaeology,"21 p,",not searched,The author,not searched,not searched,not searched,"62 CLARENCE STREET, PORT MACQUARIE, NSW","62 CLARENCE STREET PORT MACQUARIE, NSW 2444, AUSTRALIA",Great,NSW-HeritageLibrary
151.2073685,-33.8690531,"485","4804",Historical archaeological report: 400 George Street [Sydney],Damaris Bairstow.,Damaris Bairstow.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4804,archaeological,"The subject site is the former Coles premises bounded by George, King and Pitt Streets, Sydney, 1 v.",not searched,The Author,not searched,not searched,not searched,"400 GEORGE STREET, SYDNEY, NSW","400 George St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2044057,-33.8772673,"486","4830","Archaeological assessment: 365-377 Sussex Street, Sydney City NSW",Casey & Lowe Associates.,Casey & Lowe Associates.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4830,archaeological,"1 v,",not searched,The Authors,not searched,not searched,not searched,"365-377 SUSSEX STREET, SYDNEY, NSW","365/377 Sussex St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
150.8194592,-33.60779295,"487","4866","Historical archaeological assessment 232 George Street, Windsor, NSW",Sioghan Lavelle,Sioghan Lavelle,Alex O'Grady.,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4866,archaeology,"1 v. : col. ill,",not searched,The author,not searched,not searched,not searched,"232 GEORGE STREET, WINDSOR, NSW","232 GEORGE STREET WINDSOR, NSW 2756, AUSTRALIA",Great,NSW-HeritageLibrary
151.1966546,-33.8694669,"488","4905","Fielder Gillespie Flour Mill, 52 Union Street, Pyrmont: summary of environmental heritage and use study: appendix",Anglin Associates.,Anglin Associates.,,"1990",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4905,historic sites,"1 v.: ill,",not searched,The Author,not searched,not searched,not searched,"52 UNION STREET, PYRMONT, NSW","52 Union St, Pyrmont NSW 2009, Australia",Great,NSW-HeritageLibrary
